1.0, 31.835620109738077, 1.0
2.0, 178.43859833411852, 1.0
3.0, 32.65355567377208, 1.0
4.0, 108.04425365238183, 1.0
5.0, 30.648390324087153, 1.0
6.0, 79.65313107112644, 1.0
7.0, 41.22679218147976, 1.0
8.0, 94.13409237794477, 1.0
9.0, 60.22781499458398, 1.0
10.0, 88.34575505029342, 1.0
11.0, 32.0891946519, 1.0
12.0, 64.72607730365812, 1.0
12.0, 40.60993342588503, 1.0
11.0, 40.37864394120443, 1.0
10.0, 53.216729035506496, 1.0
9.0, 67.5618224872072, 1.0
10.0, 95.15063271757128, 1.0
10.0, 72.41163269728288, 1.0
8.0, 206.4016244104277, 1.0
7.0, 42.61595512430474, 1.0
6.0, 288.68733619839395, 1.0
5.0, 34.57239023374018, 1.0
4.0, 90.36776899575763, 1.0
3.0, 48.45597542269162, 1.0
4.0, 66.26391023461551, 1.0
5.0, 69.6540628499674, 1.0
5.0, 61.34944263111459, 1.0
4.0, 81.16469073341335, 1.0
2.0, 21.365981922836397, 1.0
3.0, 32.69379625767458, 1.0
4.0, 62.10329640719522, 1.0
5.0, 65.66914733909411, 1.0
6.0, 64.0652725180212, 1.0
7.0, 96.65471714624859, 1.0
7.0, 23.008073565297543, 1.0
6.0, 55.85863963857387, 1.0
7.0, 37.84533139655515, 1.0
7.0, 48.27243990257562, 1.0
5.0, 34.19107425888326, 1.0
4.0, 107.48681362451852, 1.0
5.0, 37.003592477079216, 1.0
5.0, 27.516538810128683, 1.0
3.0, 151.85412194954878, 1.0
1.0, 43.57690322725549, 2.0
2.0, 105.78320643817133, 2.0
3.0, 27.3097645662949, 2.0
4.0, 35.11302244630595, 2.0
5.0, 42.89987453616253, 2.0
6.0, 99.33713167461195, 2.0
7.0, 22.539129791128552, 2.0
8.0, 132.2985534095023, 2.0
9.0, 44.93577302155208, 2.0
10.0, 20.72997153723787, 2.0
11.0, 50.87329784432253, 2.0
11.0, 60.00224653785061, 2.0
10.0, 45.14550129998658, 2.0
9.0, 66.67849559677921, 2.0
10.0, 38.71357498306014, 2.0
10.0, 22.36188669750416, 2.0
8.0, 57.47097172203458, 2.0
7.0, 64.97294320039869, 2.0
8.0, 50.0416892834831, 2.0
8.0, 47.38630390036309, 2.0
6.0, 44.31302237332961, 2.0
7.0, 52.92508537840912, 2.0
7.0, 45.52081749783429, 2.0
5.0, 85.03492966504899, 2.0
4.0, 68.69672452263353, 2.0
5.0, 53.585680980118184, 2.0
6.0, 124.59084518379001, 2.0
6.0, 17.971990267968685, 2.0
5.0, 60.55100345943595, 2.0
3.0, 80.82372690902025, 2.0
4.0, 50.74317150848568, 2.0
4.0, 52.356594232110844, 2.0
2.0, 76.44388643629478, 2.0
3.0, 30.04637536817132, 2.0
4.0, 146.14053353256543, 2.0
4.0, 88.71394318324394, 2.0
3.0, 36.77217127630458, 2.0
4.0, 20.6440624159695, 2.0
4.0, 32.323293582091154, 2.0
1.0, 17.800246543784695, 3.0
2.0, 136.85395171168145, 3.0
3.0, 82.04569476857117, 3.0
4.0, 21.86152311425815, 3.0
5.0, 95.10655468485007, 3.0
6.0, 19.816134084306647, 3.0
7.0, 118.30496002960987, 3.0
8.0, 60.85116729165169, 3.0
9.0, 53.76991624623346, 3.0
10.0, 33.279225948534176, 3.0
11.0, 47.0620755091131, 3.0
12.0, 50.289398359629374, 3.0
12.0, 20.787327968797328, 3.0
11.0, 44.61419749872017, 3.0
10.0, 35.50599764733178, 3.0
11.0, 83.31862339206447, 3.0
11.0, 29.12740725798904, 3.0
9.0, 94.36236297258039, 3.0
8.0, 64.99208630679561, 3.0
7.0, 159.45403332400008, 3.0
8.0, 134.64594204352517, 3.0
8.0, 121.31400471695999, 3.0
6.0, 65.31955290209162, 3.0
5.0, 31.721081260191568, 3.0
6.0, 28.42288046614234, 3.0
6.0, 48.462146651116, 3.0
4.0, 188.72353373671461, 3.0
5.0, 97.48230143372533, 3.0
6.0, 30.28047791845667, 3.0
7.0, 109.0086915480731, 3.0
8.0, 13.891115758453369, 3.0
8.0, 33.6512313330831, 3.0
7.0, 52.04372850671567, 3.0
6.0, 76.80492725761056, 3.0
5.0, 239.23191008029897, 3.0
6.0, 37.30297020204873, 3.0
6.0, 74.49812987121891, 3.0
3.0, 39.484551753805796, 3.0
2.0, 97.24971681625297, 3.0
3.0, 53.999830792669286, 3.0
3.0, 30.136854712091957, 3.0
1.0, 32.6286600670826, 4.0
2.0, 40.25192236643147, 4.0
3.0, 46.20905253060972, 4.0
4.0, 36.134450345212855, 4.0
5.0, 26.101982497542696, 4.0
6.0, 74.04814038318045, 4.0
7.0, 25.939140536614605, 4.0
8.0, 108.24428612898683, 4.0
9.0, 37.270424558413715, 4.0
10.0, 33.41845060081476, 4.0
11.0, 167.34192384653662, 4.0
12.0, 204.58524256256524, 4.0
12.0, 22.776423326831846, 4.0
11.0, 39.09926036751105, 4.0
10.0, 47.04232113245544, 4.0
11.0, 206.44636168747274, 4.0
12.0, 26.04326029833353, 4.0
12.0, 34.062412171227635, 4.0
11.0, 26.192548400425277, 4.0
9.0, 84.90856279648882, 4.0
8.0, 74.32732962767538, 4.0
7.0, 19.97178998208866, 4.0
8.0, 93.57349945770237, 4.0
8.0, 28.783370053138803, 4.0
6.0, 89.1036203717166, 4.0
7.0, 24.522356168344214, 4.0
8.0, 34.47563752152021, 4.0
9.0, 35.24193392970966, 4.0
10.0, 72.6750286217164, 4.0
11.0, 31.71823381658897, 4.0
11.0, 52.524034965837615, 4.0
10.0, 29.72056264170343, 4.0
